AC_POWER
0.0
1143.628571
153.1857143
0.0
0.0
0.0
564.9133333333333
0.0
843.2285714
551.3285714
66.10666666666667
260.9333333333333
81.61428571
0.0
0.0
742.7600000000001
483.6785714285714
894.4
951.4428571
0.0
169.9714286
0.0
0.0
278.27333333333337
0.0
0.0
0.0
0.0
0.0
243.18
1051.0428571428572
326.4375
196.5928571428572
0.0
0.0
90.7125
0.0
707.9799999999999
0.0
0.0
0.0
0.0
0.0
4.85
111.0142857
171.4857143
139.8
431.9142857
1174.225
0.0
0.0
697.75
303.1142857
797.4142857
25.875
178.25
0.0
418.2625
0.0
669.3733333333333
0.0
0.0
1410.528571
0.0
1.1375
0.0
0.0
0.0
1065.6133333333337
98.83333333333334
0.0
0.0
0.0
0.0
0.0
66.85000000000001
7.757142857
0.0
101.92
474.07333333333327
0.0
0.0
610.2285714285715
748.6333333333331
0.0
0.0
0.0
847.975
666.725
0.0
786.4933333333332
0.0
975.6857143
541.075
1128.8266666666666
163.3857143
422.0533333333333
1114.7533333333336
0.0
0.0
463.82666666666665
0.0
0.0
1082.357143
48.0
0.0
102.58
0.0
1176.985714
822.5466666666667
498.7
590.9066666666668
281.625
0.0
0.0
423.77857142857147
0.0
0.0
0.0
280.1857143
959.9857143
0.0
0.0
818.2133333333331
0.0
0.0
0.0
850.3857143
0.0
0.0
30.55714286
0.0
0.0
0.0
4.985714286
0.0
0.0
0.0
868.4142857
20.75714285714286
341.4142857
903.4857143
0.0
0.0
0.0
0.0
0.0
926.7714286
0.0
0.0
580.32
586.3733333333333
0.0
793.1999999999998
711.1933333333333
0.0
685.5857143
0.0
0.0
0.0
883.625
0.0
65.34285714
180.425
0.0
0.0
163.4142857
84.22666666666667
902.4285714
1097.1875
0.0
1158.271429
0.0
985.8625
0.0
0.0
11.1875
0.0
677.6733333333332
0.0
0.0
881.9
0.0
101.97333333333331
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
442.80666666666673
0.0
0.0
0.0
0.0
356.7857143
47.275
229.1866666666667
0.0
682.0142857
0.0
0.0
817.5714286
146.0
0.0
47.08571429
30.946666666666665
0.0
0.0
0.0
376.06666666666666
0.0
0.0
0.0
369.6714286
562.2875
1124.685714
2.5
0.0
28.725
0.0
0.0
0.0
584.2428571
0.0
889.8333333333333
373.9666666666666
654.8428571
679.5625
0.0
919.6571429
1198.5125
0.0
0.0
0.0
12.293333333333331
0.0
0.0
0.0
362.1
51.87857142857143
1255.1666666666667
483.1
638.5666666666666
0.0
0.0
0.0
0.0
237.48666666666668
149.60666666666663
0.0
0.0
0.0
124.29333333333334
63.88571429
31.333333333333336
0.0
0.0
0.0
524.6266666666667
766.9933333333332
183.7
3.22
242.11333333333337
955.1375
869.5857143
4.5266666666666655
0.0
0.0
116.9714286
798.6133333333332
0.0
0.0
0.0
0.0
35.7
190.57333333333332
0.0
247.9071428571428
0.0
76.4866666666667
0.0
0.0
967.86
0.0
276.1928571428571
0.0
1325.871429
0.0
0.0
457.6875
0.0
0.0
125.9571429
0.0
594.5857143
251.92666666666668
0.0
562.0428571
287.2428571428572
1173.1857142857143
617.7625
789.3
511.6375
0.0
0.0
0.0
1004.825
0.0
39.89333333333334
720.9071428571427
404.7428571
0.0
0.0
747.9428571
54.68571429
0.0
1230.757143
0.0
443.8642857142857
1032.9399999999998
598.85
195.3857143
0.0
0.0
0.0
569.1875
23.14
774.0428571
13.828571428571427
9.642857143
129.66
0.0
0.0
0.0
0.0
0.0
292.58
972.5857143
0.0
0.0
867.3399999999998
0.0
0.0
123.10666666666664
1230.342857
0.0
52.81428571428572
0.0
324.43333333333334
0.0
705.7625
0.0
1194.175
78.9357142857143
0.0
854.8875
0.0
0.0
410.56666666666666
686.6
332.4142857
12.973333333333333
0.0
179.09333333333336
415.3285714
1073.2285714285715
847.0857143
0.0
1154.342857
1298.942857
8.075
0.0
0.0
0.0
41.475
1173.6266666666666
0.0
202.7875
0.0
0.0
0.0
482.77333333333326
354.8
0.0
0.0
503.3066666666666
0.0
582.5066666666667
628.8857143
56.6375
67.14285714
100.9
0.0
75.02857142857144
0.0
999.8
1054.314286
864.72
0.0
0.0
0.0
0.0
471.4357142857143
615.1600000000001
910.9333333333332
0.0
0.0
0.0
496.98666666666657
923.6875
811.5071428571432
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
102.7125
0.0
0.0
0.0
0.0
0.0
0.0
517.8428571
0.0
80.65333333333332
52.74285714
0.0
1242.175
0.0
0.0
319.4
0.0
59.786666666666655
0.0
0.0
497.575
0.0
1139.585714
924.2571429
561.6666666666667
178.275
906.24
0.0
724.7571429
893.1066666666666
0.0
86.59333333333332
0.0
0.0
0.0
0.0
0.0
0.0
303.375
0.0
326.88666666666666
558.9785714285714
240.6857143
518.5866666666667
0.0
1246.428571
0.0
189.85333333333327
972.5285714285714
134.875
71.66
699.8625
505.5142857142857
0.0
757.3625
308.5866666666667
0.0
27.08571429
0.0
117.88
0.0
0.0
720.4285714
822.0466666666667
763.2142857
0.0
660.9142857
0.0
562.375
0.0
1053.985714
0.0
0.0
0.0
0.0
1247.457143
0.0
0.0
0.0
652.625
0.0
148.5125
0.0
0.0
1140.9142857142856
664.4142857
91.65333333333336
102.0125
0.0
11.14
0.0
856.5266666666668
492.85
93.66666666666669
628.5
847.16
1218.8933333333334
0.0
0.0
0.0
0.0
652.5600000000001
0.0
0.0
0.0
495.025
588.5
0.0
622.3
0.0
807.2625
799.8375
185.09333333333328
0.0
563.6285714
0.0
0.0
27.173333333333336
924.2466666666666
0.0
0.0
0.0
425.5571429
0.0
337.93333333333334
0.0
66.22666666666667
283.2142857142858
0.0
0.0
1110.685714
178.1857143
0.0
964.0866666666666
0.0
0.0
0.0
0.0
0.0
811.175
622.5133333333333
482.6133333333334
957.1
1042.728571
429.9571428571428
0.0
0.0
726.2375
136.44
0.0
0.0
97.85
0.0
26.071428571428573
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1232.857143
867.9375
1105.4266666666665
863.8285714
0.0
0.0
0.0
0.0
809.05
0.0
0.0
0.0
267.0285714
0.0
0.0
613.2666666666667
0.0
462.175
653.2428571
0.0
0.0
949.3066666666664
0.0
1263.757143
562.2266666666668
0.0
0.0
572.9642857142857
0.0
435.83333333333326
843.4
0.0
0.0
0.0
412.35
0.0
124.38666666666668
335.8
0.0
1136.5733333333333
20.3
629.06
0.0
0.0
207.7285714
195.06
1171.714286
0.0
0.0
291.1142857
12.953333333333331
1053.1933333333334
895.1066666666666
0.0
705.65
987.5866666666669
66.08000000000001
0.0
0.0
0.0
329.8066666666666
0.0
609.4866666666668
600.4285714
583.5625
0.0
0.0
0.0
668.3071428571429
53.106666666666655
0.0
897.4071428571427
994.2428571
0.0
0.0
81.47142857
0.0
0.0
0.0
0.0
550.0866666666666
0.0
0.0
0.0
0.0
0.0
0.0
0.0
620.4142857
206.9125
135.25333333333333
0.0
0.0
0.0
1394.514286
911.5571429
767.7066666666667
335.1285714
0.0
0.0
0.0
0.0
0.0
0.0
1103.057143
0.0
790.3357142857144
17.84
83.93333333333331
864.1928571428573
758.7333333333335
0.0
0.0
0.0
0.0
0.0
4.633333333333334
579.1
812.7875
268.86
999.0125
66.49285714285713
0.0
42.42857143
1236.0733333333333
0.0
805.3285714
94.46666666666668
0.0
0.0
0.0
424.6142857
0.0
873.6
1032.3
0.0
1017.6
168.3875
0.0
773.56
0.0
126.61333333333332
144.58
124.25
24.39333333333333
0.0
283.0571428571429
0.0
0.0
0.0
0.0
165.725
0.0
866.96
84.92857143
0.0
320.5
0.0
67.475
5.825
632.2285714
130.98666666666668
0.0
0.0
974.4266666666665
0.0
0.0
0.0
0.0
824.1133333333332
0.0
0.0
58.38571429
828.1428571
0.0
0.0
